"ID","Course","LongTitle","Dept","UGrad"
"119827","AFRAMER 391","Directed Writing","African & African Amer Studies",0
"119840","BCMP 328","Comput Analysis of Sequence Va","Medical Sciences",0
"119844","BIOSTAT 230","Probability I","Biostatistics",0
"119846","BIOSTAT 232","Methods I","Biostatistics",0
"119848","BIOSTAT 235","Adv Regression and Statistical","Biostatistics",0
"119866","BIOSTAT 350","Research","Biostatistics",0
"119867","GREEK 112B","History of Greek Literature II","Classics, The",0
"119874","YIDDISH BA","Intermediate Yiddish I","Near Eastern Languages & Civ",2
"119940","STAT 230","Multivariate Statistical Anlys","Statistics",1
"119951","ECON 1017","A Libertarian Perspective","Economics",295
"119985","SOCIOL 2202","Intermed Quantitative Research","Sociology",0
"120000","STAT 310HFRA","Topics in Astrostatistics","Statistics",0
"120007","GENETIC 374","Mechanisms underlying accurate","Medical Sciences",0
"120008","GENETIC 376","Cell Cycle Control and Genomic","Medical Sciences",0
"120012","IMMUN 383","Signal Transduction","Medical Sciences",0
"120013","MICROBI 329","The Regulation of Gene","Medical Sciences",0
"120049","ETHRSON 44","What is a Republic?","General Education",20
"120066","MED-SCI 250AB","Human Functional Anatomy","Medical Sciences",0
"120084","SOCIOL 3304","Cult and Social Analysis","Sociology",0
"120087","ENG-SCI 314","Image Proc and Computer Vision","Engineering Sciences",0
"120091","COMPSCI 348","Computer Vision","Computer Science",0
"120117","ENG-SCI 324","Materials Processing","Engineering Sciences",0
"120134","PHYSICS 391A","Atomic Physics, Biophysics","Physics",0
"120174","BCMP 345","Transcription Factors","Medical Sciences",0
"120183","MICROBI 310","Bact Genetics of TB & Tularemi","Medical Sciences",0
"120184","MICROBI 343","Chemical Biology","Medical Sciences",0
"120228","MATH 121","Linear Algebra and Application","Mathematics",16
"120237","COMPSCI 229R","Topics in Theory CS","Computer Science",15
"120238","COMPSCI 289","Bio-inspired Multi-agent Syste","Computer Science",6
"120245","ECON 3001","Grad Workshop Behavioral","Economics",0
"120257","BPH 372","Molecular Mechanisms Underlyin","Bio Sciences in Public Health",0
"120305","CHNSE BX","Elem Chinese for Adv Beginners","East Asian Langs & Civ",34
"120356","E-PSCI 341","Isotope Geochemistry","Earth & Planetary Sciences",0
"120379","E-PSCI 99A","Tutorial - Senior Year","Earth & Planetary Sciences",4
"120380","RUSS 120R","Readings in Advanced Russian","Slavic Languages & Literatures",1
"120398","PORTUG 10","Beginning Portuguese I","Romance Languages & Lit",6
"120449","ENGLISH 157","The Classic Phase of the Novel","English",23
"120535","ANTHRO 2010AR","Materials in Ancient Societies","Anthropology",0
"120540","GENETIC 336","Dev Bio of Hematopoiesis","Medical Sciences",0
"120559","PSY 2553R","Behavioral Insights Group","Psychology",8
"120599","GERMAN AX","German for Reading Knowledge","Germanic Languages & Lit",0
"120627","BCMP 375","Biomolecular Nanotechnology","Medical Sciences",0
"120668","ECON 2110","Econometrics I","Economics",1
"120681","CULTBLF 40","Popular Culture & Modern China","General Education",21
"120711","ECON 1011A","Intermediate Microeconomics: A","Economics",84
"120717","RUSS 101","Advanced Russian I","Slavic Languages & Literatures",10
"120754","GENETIC 314","The Origin of Cellular Life","Medical Sciences",0
"120763","CLASPHIL 248","Greek Lyric Poetry","Classics, The",5
"120829","SYSBIO 300HFA","Intro to Systems Biology Rsch","Systems Biology",0
"120846","NEUROBIO 310","Neural Coding Chemosens Stimul","Medical Sciences",0
"120868","PHYSICS 339B","Condensed Matter & Atomic Phys","Physics",0
"120869","PHYSICS 339A","Condensed Matter & Atomic Phys","Physics",0
"120872","PHYSICS 351A","Exp Soft Cond Matter & Materia","Physics",0
"120873","PHYSICS 351B","Exp Soft Cond Matter & Materia","Physics",0
"120887","APPHY 392","Exp Soft Cond Matter & Materia","Applied Physics",0
"120918","MCB 322A","Genetics and Development","Molecular & Cellular Biology",0
"120944","TWI AA","Elementary Twi","African & African Amer Studies",4
"120947","TWI BA","Intermediate Twi","African & African Amer Studies",3
"120948","TWI 101AR","Reading in Twi","African & African Amer Studies",2
"120952","YORUBA AA","Elementary Yoruba","African & African Amer Studies",3
"120953","YORUBA BA","Intermediate Yoruba","African & African Amer Studies",5
"120954","YORUBA 101AR","Reading in Yoruba","African & African Amer Studies",0
"120999","RELIGION 1635","Reading Pre-Modern Hindu","Religion, The Study of",1
"121013","SOCIOL 3308","Workshop on Economic Sociology","Sociology",0
"121036","SCAND 91R","Supervised Reading & Research","Germanic Languages & Lit",5
"121045","KORHIST 253","Topics in Modern Korean Histor","East Asian Langs & Civ",1
"121057","GENETIC 311","Transcription Regulation: Mamm","Medical Sciences",0
"121102","MATH 346Y","Topics in Analysis","Mathematics",0
"121121","GENETIC 306","Inherited Human Disorders","Medical Sciences",0
"121141","ANTHRO 1130","Archaeology of Harvard Yard","Anthropology",20
"121156","E-PSCI 342","Atmospheric & Climate Dynamics","Earth & Planetary Sciences",0
"121170","CHEMBIO 399","Intro to Laboratory Research","Chemical Biology",0
"121189","LIFESCI 1A","Intro to Life Sciences I","Molecular & Cellular Biology",351
"121197","VIROLOGY 301","Herpes Virus Interact with Hos","Medical Sciences",0
"121209","HAA 291R","Pre-Columbian & Colonial Art","History of Art & Architecture",0
"121266","BCMP 376","Mechanisms of Action,Antibioti","Medical Sciences",0
"121278","BPH 374","Nuclear Lipid Receptors","Bio Sciences in Public Health",0
"121279","BPH 375","Signaling Pathways Underlying","Bio Sciences in Public Health",0
"121311","STAT 303HFA","Art & Practice of Teaching Sta","Statistics",1
"121318","BIOPHYS 170","Evolut & Quantitative Genomics","Biophysics",0
"121331","ECON 2059","Decision Theory","Economics",0
"121332","PHYSICS 315A","Theoretical At. Molec., CM Phy","Physics",0
"121346","ARABIC 131A","Upper-Level Modern Arabic l","Near Eastern Languages & Civ",21
"121403","APPHY 225","Introduction to Soft Matter","Applied Physics",1
"121405","ENG-SCI 320","Microrobotics & Robotic System","Engineering Sciences",0
"121412","SWEDISH 10A","Beginning Swedish Lang and Lit","Germanic Languages & Lit",14
"121452","SYSBIO 399","Systems Biology: Rotations","Systems Biology",0
"121457","E-PSCI 369","Topics in Active Tectonics","Earth & Planetary Sciences",0
"121466","ENG-SCI 346","Neural Control of Movement","Engineering Sciences",0
"121469","CZCH BA","Intermediate Czech I","Slavic Languages & Literatures",1
"121497","THI 103AR","Readings in Thai I","South Asian Studies",1
"121507","SYSBIO 350","Systems Biology Research","Systems Biology",0
"121510","SOC-STD 99A","Tutorial - Senior Year","Social Studies",83
"121518","BIOPHYS 300","Intro to Laboratory Research","Biophysics",0
"121563","CELLBIO 310","Mechanisms of Vertebrate","Medical Sciences",0
"121654","CELLBIO 399","Nanocourses","Medical Sciences",0
"121682","E-PSCI 338","Atmospheric Chemistry","Earth & Planetary Sciences",0
"121692","APMTH 91R","Supervised Reading and Researc","Applied Mathematics",15
"121696","PSY 3420","Research Workshop: Social Psyc","Psychology",0
"121707","CELLBIO 226","Concepts in Development","Medical Sciences",2
"121718","GOV 3008A","Research Wrkshp in Pol Theory","Government",0
"121728","GOV 1368","The Politics of Am Education","Government",46
"121738","PSY 1950","Intermed Statistical Analysis","Psychology",1
"121758","VES 15AR","Silkscreen","Visual & Environmental Studies",12
"121778","ETHRSON 18","Classic Chnse Ethical & Pol Th","General Education",453
"121804","NEUROBIO 306","Neuro-vascular interactions","Medical Sciences",0
"121885","PHYSICS 141","The Physics of Sensory Systems","Physics",5
"121887","PSY 1352","Foundations of Cognitive","Psychology",2
"121901","FRSEMR 31J","Skepticism and Knowledge","Freshman Seminars",10
"121903","FRSEMR 31N","Beauty and Christianity","Freshman Seminars",10
"121907","FRSEMR 49N","Measurements of the Mind","Freshman Seminars",12
"121928","ISLAMCIV 145A","Islamic Philosophy & Theol I","Near Eastern Languages & Civ",16
"121934","PORTUG 20","Intermediate Portuguese","Romance Languages & Lit",2
"121970","PHYSICS 271","Physics of Quantum Information","Physics",6
"121975","APPHY 217","Foundations of Modern Optics","Applied Physics",2
"121977","APPHY 302","Applied Condensed Matter Phys","Applied Physics",0
"121985","COMPSCI 279","Research Topics Human-Computer","Computer Science",8
"121993","PHYSICS 191","Advanced Laboratory","Physics",6
"122007","CLASPHIL 237","Sallust","Classics, The",0
"122029","GERMAN 20AB","Intermediate German: Intensive","Germanic Languages & Lit",2
"122031","GERMAN 61","Advanced Grammar and Reading","Germanic Languages & Lit",7
"122047","BIOPHYS 307","Network Motifs in Single Cells","Biophysics",0
"122080","VES 271","Proseminar in Film & Visual St","Visual & Environmental Studies",0
"122094","APMTH 104","Series Expansions and Comp Ana","Applied Mathematics",71
"122157","HIST 2463","20th-Century African-Am","History",1
"122172","GREEK AX","Ancient Greek Review & Reading","Classics, The",2
"122177","LATIN AX","Latin Review and Reading","Classics, The",4
"122224","PSY 1201","Psychopharmacology","Psychology",114
"122312","RELIGION 1232","Ancient Jewish Wisdom Lit","Religion, The Study of",2
"122316","PSY 993A","Senior Tutorial","Psychology",7
"122339","ENG-SCI 53","Quant Physiol Basis for Bioeng","Engineering Sciences",29
"122347","ENG-SCI 380","Biologically Inspired Design","Engineering Sciences",0
"122354","FRENCH 155","Metamorphoses of the Vampire","Romance Languages & Lit",3
"122422","MCB 294","Int Questions Physical Biology","Molecular & Cellular Biology",0
"122423","MCB 315A","Sign & Transprt, Bio Membranes","Molecular & Cellular Biology",0
"122424","MCB 316A","Structural Bio of Retroviral","Molecular & Cellular Biology",0
"122492","ECON 1460","Economics of Health Care Polic","Economics",8
"122514","LING 83","Language, Structure, Cognition","Linguistics",38
"122515","LING 116","Semantic Theory I","Linguistics",8
"122529","MCB 91","Research Molecular & Cell Biol","Molecular & Cellular Biology",13
"122530","MCB 99A","Lab Research for Honors Thesis","Molecular & Cellular Biology",28
"122541","ITAL 99A","Tutorial - Senior Year","Romance Languages & Lit",1
"122549","E-PSCI 208","Physics of Climate","Earth & Planetary Sciences",2
"122553","FOLKMYTH 128","Fairy Tale, Myth, & Fantasy Li","Folklore & Mythology",18
"122573","COMPLIT 113","Existential Fictions","Comparative Literature",22
"122575","PHYSCI 2","Physical Sciences 2","Physics",239
"122591","CPB 91","Research Chemical & Phys Biol","Chemical & Physical Biology",4
"122592","CPB 99A","Lab Research for Honors Thesis","Chemical & Physical Biology",7
"122594","HEB 91R","Supervised Reading & Research","Human Evolutionary Biology",4
"122595","HEB 99A","Tutorial - Senior Year","Human Evolutionary Biology",12
"122596","BCMP 218","Molecular Medicine","Medical Sciences",3
"122603","MATH 122","Algebra I","Mathematics",67
"122605","PSY 3010","Special Reading and Research","Psychology",0
"122655","ECON 1018","Cultural Economics","Economics",28
"122674","HAA 310A","Methods and Theory of Art Hist","History of Art & Architecture",0
"122679","VES 107","Studies of Built N Amer Enviro","Visual & Environmental Studies",24
"122692","CLAS-HEB 130AR","Rapid Reading Class Hebrew I","Near Eastern Languages & Civ",1
"122695","CHEM 386","Theoretical Chemistry","Chemistry & Chemical Biology",0
"122718","HISTSCI 285","Science, Power and Politics","History of Science",4
"122728","ASTRON 300","Topics in Modern Astrophysics","Astronomy",0
"122742","BCMP 358","Targeting Apoptosis Regulation","Medical Sciences",0
"122746","BCMP 349","Targeting Deregulated Apoptoti","Medical Sciences",0
"122747","MICROBI 346","Mech and Treatment of Diarrhea","Medical Sciences",0
"122752","ECON 970","Tutorial - Sophomore Year","Economics",44
"122753","PSY 2570R","Intergroup Relations","Psychology",7
"122755","LING 168","Intro to Germanic Linguistics","Linguistics",1
"122818","PHYSICS 268R","Special Topics Quantum Matter","Physics",3
"122822","RELIGION 3001","Reading and Research","Religion, The Study of",0
"122839","PHYSICS 313A","Exp Condensed Matter Physics","Physics",0
"122840","PHYSICS 313B","Exp Condensed Matter Physics","Physics",0
"122841","VES 301","Film and Visual Studies Worksh","Visual & Environmental Studies",0
"122846","NEURO 91","Laboratory Research","Neuroscience",38
"122850","GOV 1008","Geographic Info Systems","Government",5
"122854","SLAVIC 299","Proseminar","Slavic Languages & Literatures",0
"122871","PSY 2352R","Lab for Social Cognitive Neuro","Psychology",1
"122881","APPHY 342","Nano-Lasers, Single-Photon Sou","Applied Physics",0
"122884","ENG-SCI 396","Nanoscale Optics, NEMS & Nanof","Engineering Sciences",0
"122898","NEP 102A","Intermediate Nepali","South Asian Studies",1
"122907","RUSS AA","Elementary Russian I","Slavic Languages & Literatures",19
"122916","RELIGION 2002","Contemporary Conversations","Religion, The Study of",0
"122930","PHYSICS 253A","Quantum Field Theory","Physics",12
"122931","BCMP 335","Biochemical & Genetic Analysis","Medical Sciences",0
"122943","MATH 101","Sets, Groups and Topology","Mathematics",23
"122956","PHIL 299HFA","Individual Supervision","Philosophy",0
"122966","LATIN 128","Julius Caesar","Classics, The",7
"122989","PHIL 97","Tutorial I","Philosophy",14
"122999","MICROBI 347","Chem Gen Approach to Bac Path","Medical Sciences",0
"123001","BCMP 381","Funct Small Mol for Bio Disc","Medical Sciences",0
"123003","ECON 1420","American Economic Policy","Economics",51
"123007","JAPNLIT 124","Tale of Genji in Word & Image","East Asian Langs & Civ",6
"123022","CHEM 100R","Exp Chem and Chemical Bio","Chemistry & Chemical Biology",7
"123023","CLAS-HEB AA","Elementary Classical Hebrew I","Near Eastern Languages & Civ",3
"123033","ECON 1123","Introduction to Econometrics","Economics",133
"123042","PSY 2446R","Clinical Research Laboratory","Psychology",5
"123045","SANSKRIT 101A","Elementary Sanskrit","South Asian Studies",2
"123051","PERSIAN AA","Elementary Persian I","Near Eastern Languages & Civ",1
"123059","BPH 376","Secretion & Path M. tuberculos","Bio Sciences in Public Health",0
"123076","PLSH AA","Elementary Polish I","Slavic Languages & Literatures",1
"123080","TDM 130R","Directing","Theater, Dance & Media",8
"123104","GENETIC 357","Lung Stem Cell Bio and Cancer","Medical Sciences",0
"123105","ECON 3004","Economic History Grad Workshop","Economics",0
"123135","ENGLISH 350","Teaching Colloquium","English",0
"123143","NEUROBIO 399","Neurocircuits","Medical Sciences",0
"123148","NEUROBIO 378","Neuronal Mech & Animal Behavio","Medical Sciences",0
"123149","VIROLOGY 348","Immunopathogenesis of HIV-1","Medical Sciences",0
"123163","SLAVIC 99A","Tutorial - Senior Year","Slavic Languages & Literatures",1
"123169","MICROBI 339","Bacterial Cell Division","Medical Sciences",0
"123176","BIOPHYS 310","Sensory Info in Neuronal Proce","Biophysics",0
"123215","E-PSCI 343","Analysis of Climate Record","Earth & Planetary Sciences",0
"123216","NEUROBIO 318","Cerebral Cortical Development","Medical Sciences",0
"123227","MATH 114","Analysis of Function Spaces, M","Mathematics",34
"123232","MATH 221","Algebra","Mathematics",15
"123238","MATH 222","Lie Groups and Lie Algebras","Mathematics",3
"123239","MATH 223A","Algebraic Number Theory","Mathematics",2
"123243","MATH 231A","Algebraic Topology","Mathematics",18
"123244","PSY 1651R","Language Development","Psychology",2
"123245","GOV 2056","Pol Thought of the English","Government",1
"123308","PSY 2554R","Moral Cognition","Psychology",1
"123316","CHEM 350","Theoretical Physical Chemistry","Chemistry & Chemical Biology",0
"123317","HAA 229P","Word & Image in Persian Paint","History of Art & Architecture",0
"123319","PSY 2354R","Adv Lab Cognitive Neuroscience","Psychology",0
"123342","GENETIC 358","Develop Neurobiology & Genetic","Medical Sciences",0
"123351","ENG-SCI 273","Optics and Photonics","Engineering Sciences",0
"123375","GOV 2710","Intl Relations: Field Seminar","Government",0
"123389","VES 42A","Still Photography: Studio Cour","Visual & Environmental Studies",19
"123398","HISTSCI 100","Intro History of Science","History of Science",109
"123434","AFRAMER 137","Lit, Oratory, Pop Music Pol Li","African & African Amer Studies",1
"123438","AFRAMER 187","African Religions","African & African Amer Studies",1
"123439","LING 115","Phonological Theory I","Linguistics",2
"123441","MATH 232A","Intro to Algebraic Geometry I","Mathematics",7
"123443","GOV 50","Pol Science Research Methods","Government",42
"123445","MATH 233A","Theory of Schemes I","Mathematics",0
"123451","ANTHRO 91XR","Supervised Reading & Research","Anthropology",3
"123453","ANTHRO 91ZR","Supervised Reading & Research","Anthropology",6
"123540","GOV 1052","Hist & Freedom in German Ideal","Government",4
"123542","GOV 2088","Ethical Foundatns of Pol Thoug","Government",2
"123591","AFRAMER 11","Introduction to African Studie","African & African Amer Studies",11
"123603","ENGLISH 151","19th-Century Novel","English",10
"123623","COMPSCI 61","Systms Programming & Mach Org","Computer Science",162
"123625","LATIN 129","Latin Epigraphy","Classics, The",3
"123660","FRSEMR 40I","The Supreme Court in U.S. Hist","Freshman Seminars",15
"123662","APMTH 121","Optimization: Models and Metho","Applied Mathematics",63
"123674","LIFESCI 2","Evol Human Phys & Anatomy","Organismic & Evolutionary Biol",132
"123680","MATH 1A","Introduction to Calculus","Mathematics",154
"123710","LING 250","Old Church Slavonic","Linguistics",0
"123734","CULTBLF 42","Communism&Politics of Culture","General Education",8
"123736","CULTBLF 34","Madness and Medicine","General Education",328
"123767","FRSEMR 31M","In Pursuit of the Ordinary: G","Freshman Seminars",10
"123790","HIND-URD 123","Bollywood and Beyond","South Asian Studies",16
"123797","CZCH CR","Advanced Czech","Slavic Languages & Literatures",2
"123833","LPS A","Foundational Chem and Biology","Chemistry & Chemical Biology",167
"123849","ECON 2040","Experimental Economics","Economics",0
"123852","MODGRK 100","Advanced Modern Greek","Classics, The",0
"123858","ESPP 90N","Energy Economy Dev. Countries","Envi Science & Public Policy",4
"123874","SOC-STD 98JL","Global Social Movements","Social Studies",7
"123877","E-PSCI 132","Intro to Meteorology & Climate","Earth & Planetary Sciences",7
"123883","MATH 60R","Reading Course, Snr Honors Can","Mathematics",7
"123897","COMPLIT 121","1001 Nights to Arabian Nights","Comparative Literature",15
"123926","PSY 3550","Teaching Psychology","Psychology",0
"123927","CHEM 325","Physical Chemistry","Chemistry & Chemical Biology",0
"123949","APPHY 304","Materials Science of Biologica","Applied Physics",0
"123960","VES 192","Cinema and French Culture","Visual & Environmental Studies",9
"123991","GOV 3004A","Research Wrkshp in US Politics","Government",0
"123994","CHEM 330","Physical Chemistry","Chemistry & Chemical Biology",0
"123995","CHEM 340","Inorganic Chemistry","Chemistry & Chemical Biology",0
"124027","LING 226R","Advanced Hittite","Linguistics",0
"124031","THI 102A","Intermediate Thai I","South Asian Studies",1
"124075","LING 301","Reading or Special Topics Cour","Linguistics",0
"124093","GERMAN 10AB","Beginning German (Intensive)","Germanic Languages & Lit",9
"124108","PHYSICS 123","Laboratory Electronics","Physics",2
"124127","SOCWORLD 25","Case Studies in Global Health","General Education",149
"124132","AFRAMER 99A","Senior Thesis Workshop","African & African Amer Studies",3
"124134","ECON 2010A","Economic Theory","Economics",3
"124143","E-PSCI 363","Earth & Environmental Process","Earth & Planetary Sciences",0
"124154","PHYSICS 15C","Wave Phenomena","Physics",44
"124155","COMPSCI 314","Visual Computing","Computer Science",0
"124202","GENETIC 344","Computational Genomics","Medical Sciences",0
"124203","MICROBI 326","Bio and virulence of enteric","Medical Sciences",0
"124233","MCB 328A","Neuronal Circuit Development","Molecular & Cellular Biology",0
"124235","CHNSE 130XA","Pre-Adv Mod Chin for Herit Stu","East Asian Langs & Civ",27
"124240","KOREAN BB","Elementary Korean","East Asian Langs & Civ",4
"124241","PSY 3240","Research Sem in Cognitive Dev","Psychology",0
"124270","HBTM 307","Mechanisms of Heart Growth","Medical Sciences",0
"124296","KOREAN BA","Elementary Korean","East Asian Langs & Civ",27
"124297","HIST 2968","History and Economics","History",2
"124315","CELLBIO 349","Chrom. Struc & Gene Silencing","Medical Sciences",0
"124316","VES 320","Directed Study","Visual & Environmental Studies",0
"124317","VES 310","Reading and Research","Visual & Environmental Studies",0
"124362","CHEMBIO 350","Chemical Biology Research","Chemical Biology",0
"124363","AMSTDIES 399","Doctoral Dissertatn Direction","American Studies",0
"124364","COMPSCI 171","Visualization","Computer Science",61
"124524","PORTUG 40","Advanced Portuguese I","Romance Languages & Lit",3
"124534","CHNSLIT 229R","Topics in Early Medieval Lit","East Asian Langs & Civ",0
"124550","E-PSCI 333","Environmental Chemistry","Earth & Planetary Sciences",0
"124607","AFRAMER 182","From R & B to Neo Soul","African & African Amer Studies",123
"124746","ENG-SCI 267","Aerosol Science and Technology","Engineering Sciences",0
"124777","FRSEMR 41P","Am Presidential Campaigns","Freshman Seminars",16
"124817","MCB 129","Brain Dev, Plasticity, Declin","Molecular & Cellular Biology",14
"124821","MATH 300","Teaching Undergraduate Math","Mathematics",0
"124836","GOV 2034","Ethics, Economics, and Law","Government",0
"124899","MCB 291","Genetics, Genomics & Evol Bio","Molecular & Cellular Biology",0
"124900","MCB 292","Cellular Biology, Neurobiology","Molecular & Cellular Biology",0
"124905","CHEM 301HFA","Scientific Teaching and Comm","Chemistry & Chemical Biology",0
"124966","ASTRON 200","Phys Processes in Astrophysics","Astronomy",1
"124971","PLSH BA","Intermediate Polish I","Slavic Languages & Literatures",0
"124982","SPANSH 10","Beginning Spanish I","Romance Languages & Lit",70
"125011","SPANSH 20","Intermediate Spanish","Romance Languages & Lit",89
"125014","SPANSH 40","Advanced Spanish Language I","Romance Languages & Lit",54
"125049","SOCWORLD 14","The British Empire","General Education",75
"125058","SPANSH 11","Beginning Spanish II","Romance Languages & Lit",93
"125061","ITAL 11","Beginning Italian II","Romance Languages & Lit",2
"125081","MCB 305A","Signaling Processing & Systems","Molecular & Cellular Biology",0
"125097","HIST 3920A","Colloquium on Teaching","History",0
"125184","PHIL 315HFA","Instructional Styles Philosoph","Philosophy",0
"125185","SCRB 190","Understanding Biology of Aging","Stem Cell & Regenerative Biol",18
"125194","CHNSLIT 114","Intro to Premodern Chinese Lit","East Asian Langs & Civ",6
"125195","SCILIVSY 12","Understanding Darwinism","General Education",169
"125197","ETHRSON 12","Pol Justice and Pol Trials","General Education",94
"125212","MUSIC 51A","Theory Ia","Music",25
"125216","CULTBLF 16","Perform,Trad & Cultural Studie","General Education",53
"125227","EXPOS 40","Public Speaking Practicum","Expository Writing",98
"125265","CELLBIO 383","Internl & Externl Sensory Sys","Medical Sciences",0
"125275","NEUROBIO 301","Vis Obj Recgn: Mol, Neuro, Com","Medical Sciences",0
"125283","VIROLOGY 336","Gen Chngs: HIV, Hep C Virus","Medical Sciences",0
"125315","PHYSICS 349A","Topics Theoretical Particle Ph","Physics",0
"125317","E-PSCI 370","Structural Analysis","Earth & Planetary Sciences",0
"125320","PHYSICS 331A","Topics in String Theory","Physics",0
"125321","PHYSICS 331B","Topics in String Theory","Physics",0
"125323","PSY 2356R","Visual Cognition: Research Sem","Psychology",0
"125372","ECON 2410A","Macro-Finance: Rational and Be","Economics",1
"125374","ENG-SCI 301","SEAS Teaching Practicum","Computer Science",0
"125383","MCB 332A","Mech Membrane Cell Bio Proc","Molecular & Cellular Biology",0
"125388","COMPSCI 316","Social Computing: Comptn & Eco","Computer Science",0
"125389","RELIGION 3425A","New Testament Sem Doc Diss","Religion, The Study of",0
"125396","MATH 18","Multivariable Calculus","Mathematics",47
"125399","MICROBI 348","Toll-like Rcptrs Innate Immuni","Medical Sciences",0
"125407","COMPSCI 105","Privacy and Technology","Computer Science",36
"125419","APPHY 372","Biological Physics and Quant B","Applied Physics",0
"125452","GOV 3006A","Research Wrkshp in Comp Polit","Government",0
"125466","MBB 90R","Mind/Brain/Behavior Research","Mind, Brain & Behavior",1
"125468","NEUROBIO 395","Neuron-Glia Interactions","Medical Sciences",0
"125472","APPHY 330","Hetero Nano Devices & Bio-temp","Applied Physics",0
"125476","APPHY 322","Materials Physics and","Applied Physics",0
"125478","ENG-SCI 340","Materials Phys & Eng","Engineering Sciences",0
"125517","HIST 74N","U.S. History","History",10
"125583","GENETIC 361","Epigenetic regulation by long","Medical Sciences",0
"125611","AESTHINT 53","Anime as Global Pop Culture","General Education",44
"125614","ANTHRO 2250A","Proseminar in Archaeology","Anthropology",0
"125637","VIETNAM 140A","Advanced-High Vietnamese","East Asian Langs & Civ",1
"125643","EABS 256R","Chinese Buddhist Texts","East Asian Langs & Civ",0
"125694","CHNSHIS 253","Topics in Late Imperial Hist","East Asian Langs & Civ",1
"125718","FRSEMR 43M","Psychology of Religion","Freshman Seminars",14
"125776","BIOPHYS 325","Physics of Macromolecular","Biophysics",0
"125790","LING 104","Word Structure","Linguistics",18
"125800","SCRB 10","Human Develpmtl & Regentve Bio","Stem Cell & Regenerative Biol",60
"125803","SCRB 180","Develop Repair Mammalian Brain","Stem Cell & Regenerative Biol",22
"125804","SCRB 91R","Introduction to Research","Stem Cell & Regenerative Biol",15
"125805","SCRB 99A","Lab Research Honors Thesis","Stem Cell & Regenerative Biol",23
"125813","JAPAN 210A","Reading Scholarly Japanese","East Asian Langs & Civ",0
"125835","ECON 1490","The World Economy: Growth or S","Economics",26
"125863","MUSIC 250HFA","Colloq. on Teaching Pedagogy","Music",0
"125869","MATH 352","Topics in Algebraic Number","Mathematics",0
"125884","ASTRON 17","Galactic and Extragalactic","Astronomy",26
"125932","EMREAS 20","Cure for Health Care","General Education",112
"125944","ECON 1776","Relig and the Rise of Capitali","Economics",20
"125964","FRSEMR 35E","What is Beauty?","Freshman Seminars",12
"125982","SOC-STD 98LF","Globalization and Nation State","Social Studies",10
"126001","GOV 2328","Electoral Politics","Government",0
"126038","FRENCH 180","Women Writing in French","Romance Languages & Lit",5
"126101","E-PSCI 381","Isotope Geobio & Earth History","Earth & Planetary Sciences",0
"126109","CLASSIC 98","Tutorial - Junior Year","Classics, The",8
"126172","APPHY 374","Signaling Processing and Syste","Applied Physics",0
"126174","E-PSCI 53","Marine Geochemistry","Earth & Planetary Sciences",12
"126176","E-PSCI 286","Biological Production of O2","Earth & Planetary Sciences",1
"126213","SCILIVSY 20","Psychological Science","General Education",158
"126223","SOCIOL 1175","Sociology of Immigration","Sociology",63
"126275","MUSIC 127R","Intensive Conducting","Music",8
"126279","HEB 3000","Reading and Research","Human Evolutionary Biology",0
"126280","HEB 3001","Reading for General Exam","Human Evolutionary Biology",0
"126282","HEB 3400","Adv Reading & Research","Human Evolutionary Biology",0
"126283","HEB 3500","Doctoral Dissertation","Human Evolutionary Biology",0
"126300","AMHARIC AA","Elementary Amharic","African & African Amer Studies",6
"126306","HAITIAN AA","Elementary Haitian Creole","African & African Amer Studies",3
"126308","IGBO AA","Elementary Igbo","African & African Amer Studies",5
"126313","TIGRINYA AA","Elementary Tigrinya","African & African Amer Studies",1
"126316","ZULU AA","Elementary Zulu","African & African Amer Studies",38
"126329","COMPSCI 364","Programming Lang and Security","Computer Science",0
"126331","COMPSCI 326","Intel Interactive Systems","Computer Science",0
"126361","BCMP 312","Repair of Double stranded DNA","Medical Sciences",0
"126363","BCMP 318","Mol mechanism of immune system","Medical Sciences",0
"126365","CELLBIO 306","Chromatin Dynamics in metaboli","Medical Sciences",0
"126366","CELLBIO 313","Systems Biology of Mammalian","Medical Sciences",0
"126368","GENETIC 320","Genetics of Common Human Disea","Medical Sciences",0
"126374","HBTM 342","Research in Hematology","Medical Sciences",0
"126385","DRB 310","Blood Stem Cell Development","Medical Sciences",0
"126386","DRB 311","Cardiovascular Development and","Medical Sciences",0
"126387","DRB 312","Epigenetic Modifications","Medical Sciences",0
"126388","DRB 313","Liver Development","Medical Sciences",0
"126389","DRB 314","Devel & Reprogramming Neuronal","Medical Sciences",0
"126391","DRB 316","Stem Cells and Organ Size","Medical Sciences",0
"126396","NEUROBIO 359","Functional and Behavioral","Medical Sciences",0
"126402","BPH 201R","Laboratory Rotations","Bio Sciences in Public Health",0
"126406","HEB 3350","Lab Methods in Nutrition","Human Evolutionary Biology",0
"126430","TURKISH 150A","Advanced Ottoman Turkish I","Near Eastern Languages & Civ",0
"126489","SCRB 399","Vertebrate Developmental Biolo","Stem Cell & Regenerative Biol",0
"126529","SOCIOL 3315","Inequality & Social Policy","Sociology",0
"126539","HAA 97R","Sophomore Tutorial","History of Art & Architecture",15
"126545","GERMAN 140","German Social Thought, Nietzsc","Germanic Languages & Lit",14
